,Pole ID,Install Pole Date,Install Light Date and Time,Install Light Date,Street Light installed month,Street Light installed year,Street Light installed month and year,Head Style,Refractor,Light Type,Bracket Length,Pole Height,Pole Type,Number of Lights,Light Source,Wattage,Year 1 LE,Street Name,Neighbourhood
1017,2055144,,2017/08/27 00:00:00+00,8/27/2017,August,2017,17-Jul,GCL160G, ,SL,1.8,11.2,JU-ALUM,1,LED,135,122,TERRY FOX DRIVE,Kanata
1018,2062965,,2017/08/27 00:00:00+00,8/27/2017,August,2017,17-Dec,GCL160G, ,SL,1.8,11.2,JU-ALUM,1,LED,135,122,TERRY FOX DRIVE,Kanata
1019,2063214,,2017/05/23 00:00:00+00,5/23/2017,May,2017,17-Dec,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,MARCH ROAD,Stittsville - Basswood
1020,2055262,,2017/05/23 00:00:00+00,5/23/2017,May,2017,17-Dec,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Kanata
1021,0,2020/07/03 00:00:00+00,2020/07/03 00:00:00+00,7/3/2020,July,2020,17-Dec,GCL160G, ,SL,0.15,10.7,MADISON,1,LED,135,0,SHIRLEY'S BROOK DRIVE,Kanata-Katimavik-Hazeldean
1022,15446890,2015/11/26 00:00:00+00,2017/09/05 00:00:00+00,9/5/2017,September,2017,17-Dec,LGCJ-2, ,SL,1.8,9.1,HAMPTON,1,LED,68,37,ROGER NEILSON WAY,Stittsville - Basswood
1023,2067313,,2017/06/28 00:00:00+00,6/28/2017,June,2017,18-Jan,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Stittsville
1024,2055256,,2017/05/23 00:00:00+00,5/23/2017,May,2017,18-Jan,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,122,MARCH ROAD,Kanata-lakes
1025,2061065,,2017/06/28 00:00:00+00,6/28/2017,June,2017,18-Jan,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata
1026,11416015,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,19-Apr,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,51,STRATHCARRON CRESCENT,Stittsville
1027,11416019,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,19-Jan,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,STRATHCARRON CRESCENT,Kanata
1028,2055139,,2017/05/23 00:00:00+00,5/23/2017,May,2017,17-Oct,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Kanata
1029,11416135,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,19-Nov,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,51,APPLECROSS CRESCENT,Kanata
1030,2072727,,2017/06/28 00:00:00+00,6/28/2017,June,2017,19-Jun,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1031,2061084,,2017/05/23 00:00:00+00,5/23/2017,May,2017,17-Oct,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Kanata-Katimavik-Hazeldean
1032, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,17-Mar,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,MERRIL STREET,Kanata
1033, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,19-Nov,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,VIVERA PLACE,Stittsville - Basswood
1034, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,17-Dec,L40U, ,SL,1.4,9.1,MADISON,1,LED,80,0,INDICA STREET,Stittsville
1035,2061058,,2017/09/05 00:00:00+00,9/5/2017,September,2017,19-Jun,GCL160G, ,SL,3,9.8,DAVIT-ALUMINUM,1,LED,135,85,CAMPEAU DRIVE,Kanata-Katimavik-Hazeldean
1036,2061060,,2017/06/28 00:00:00+00,6/28/2017,June,2017,19-Mar,GCL160G, ,SL,1.8,11.2,ALUMINUM,1,LED,135,122,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1037,15446884,2015/11/26 00:00:00+00,2017/09/05 00:00:00+00,9/5/2017,September,2017,19-Jun,LGCJ-2, ,SL,1.8,9.1,HAMPTON,1,LED,68,61,ROGER NEILSON WAY,Kanata-Katimavik-Hazeldean
1038,11416084,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,19-Nov,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,46,APPLECROSS CRESCENT,Kanata-lakes
1039,2055263,,2017/05/23 00:00:00+00,5/23/2017,May,2017,15-Oct,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,MARCH ROAD,Kanata
1040,15446859,2015/11/26 00:00:00+00,2017/09/05 00:00:00+00,9/5/2017,September,2017,19-Feb,LGCJ-2, ,SL,1.8,9.1,HAMPTON,1,LED,68,37,ROGER NEILSON WAY,Stittsville - Basswood
1041,130299G,,2017/05/23 00:00:00+00,5/23/2017,May,2017,19-Apr,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Stittsville - Basswood
1042,0,,2017/10/12 00:00:00+00,10/12/2017,October,2017,20-Dec,LGCL-2, ,SL,2.4,9.8,ALUMINUM,1,LED,64,85,KANATA AVENUE,Kanata
1043,2062964,,2017/05/24 00:00:00+00,5/24/2017,May,2017,19-Jun,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,MARCH ROAD,Stittsville
1044,2056205,,2017/06/27 00:00:00+00,6/27/2017,June,2017,20-Dec,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1045,2061905,,2017/06/27 00:00:00+00,6/27/2017,June,2017,20-Dec,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata-lakes
1046,2055138,,2017/05/23 00:00:00+00,5/23/2017,May,2017,19-Jun,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Stittsville
1047,2055261,,2017/05/23 00:00:00+00,5/23/2017,May,2017,15-Oct,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,109,MARCH ROAD,Kanata-Katimavik-Hazeldean
1048, ,,2018/05/29 00:00:00+00,5/29/2018,May,2018,17-Oct,A01, ,SL,3,0,WOOD,1,LED,64,0,MARCH VALLEY ROAD,Kanata
1049, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,18-Sep,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,VIVERA PLACE,Kanata
1050,2063207,,2017/05/23 00:00:00+00,5/23/2017,May,2017,18-Sep,GCM240H, ,SL,2.4,11.2,ALUMINUM,1,LED,138,112,MARCH ROAD,Kanata
1051,2073932,,2017/05/24 00:00:00+00,5/24/2017,May,2017,17-Dec,GCM240H, ,SL,2.4,11.2,ALUMINUM,1,LED,138,112,MARCH ROAD,Stittsville
1052,0,,2017/10/12 00:00:00+00,10/12/2017,October,2017,15-Oct,LGCL-2, ,SL,2.4,9.8,ALUMINUM,1,LED,64,85,KANATA AVENUE,Stittsville - Basswood
1053,11416012,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,17-Sep,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,STRATHCARRON CRESCENT,Kanata-Katimavik-Hazeldean
1054,11418568,,2017/10/10 00:00:00+00,10/10/2017,October,2017,16-Dec,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,51,APPLECROSS CRESCENT,Kanata
1055,2055143,,2017/05/24 00:00:00+00,5/24/2017,May,2017,15-Oct,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Stittsville
1056,11416023,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,16-Sep,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,STRATHCARRON CRESCENT,Kanata-Katimavik-Hazeldean
1057, ,2010/10/01 00:00:00+00,2018/03/26 00:00:00+00,3/26/2018,March,2018,17-Sep,LGCJ-2, ,SL,3,0,WOOD,1,LED,68,0,JOHNWOODS STREET,Kanata-Katimavik-Hazeldean
1058,2055899,,2017/06/27 00:00:00+00,6/27/2017,June,2017,16-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Kanata
1059,2061675,,2017/06/27 00:00:00+00,6/27/2017,June,2017,16-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1060,11416044,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,16-Mar,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,51,APPLECROSS CRESCENT,Kanata-lakes
1061,15436274,2011/07/01 00:00:00+00,2017/06/21 00:00:00+00,6/21/2017,June,2017,16-Sep,GCL160G, ,SL,1.8,9.8,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata
1062,15436275,2011/07/01 00:00:00+00,2017/06/21 00:00:00+00,6/21/2017,June,2017,16-Sep,GCL160G, ,SL,1.8,9.8,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1063,2055588,,2017/05/23 00:00:00+00,5/23/2017,May,2017,17-Jan,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Stittsville - Basswood
1064,11416087,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,16-Sep,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,APPLECROSS CRESCENT,Kanata
1065,2055266,,2017/05/24 00:00:00+00,5/24/2017,May,2017,16-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,122,MARCH ROAD,Kanata-Katimavik-Hazeldean
1066,2055264,,2017/05/23 00:00:00+00,5/23/2017,May,2017,19-Jan,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,122,MARCH ROAD,Kanata
1067, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,16-Dec,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,VIVERA PLACE,Kanata
1068,2061083,,2017/05/23 00:00:00+00,5/23/2017,May,2017,16-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,109,MARCH ROAD,Kanata-Katimavik-Hazeldean
1069,15446869,2015/11/26 00:00:00+00,2017/09/05 00:00:00+00,9/5/2017,September,2017,19-Aug,LGCJ-2, ,SL,1.8,9.1,HAMPTON,1,LED,68,37,ROGER NEILSON WAY,Kanata
1070, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,16-Sep,L40U, ,SL,1.4,9.1,MADISON,1,LED,80,0,MERRIL STREET,Kanata
1071,2061723,,2018/11/13 00:00:00+00,11/13/2018,November,2018,19-Aug,GCJ220H 3K T3, ,SL,1.8,9.1,HAMPTON,1,LED,68,61,AMBERLAKES DRIVE,Kanata-Katimavik-Hazeldean
1072,11428891,2008/06/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,16-Sep,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,BURWASH LANDING,Kanata-Katimavik-Hazeldean
1073,2054576,,2017/10/12 00:00:00+00,10/12/2017,October,2017,16-Sep,GCL160G, ,SL,2.4,9.8,ALUMINUM,1,LED,135,85,KANATA AVENUE,Stittsville - Basswood
1074,2068336,,2017/05/23 00:00:00+00,5/23/2017,May,2017,16-Sep,GCM240H, ,SL,2.4,11.2,ALUMINUM,1,LED,138,124,MARCH ROAD,Stittsville - Basswood
1075,2062052,,2018/11/19 00:00:00+00,11/19/2018,November,2018,16-Sep,GCJ220H 3K T3, ,SL,1.8,9.1,HAMPTON,1,LED,68,61,STOWGRASS CRESCENT,Stittsville - Basswood
1076,2071235,,2017/05/24 00:00:00+00,5/24/2017,May,2017,16-Sep,GCM240H, ,SL,2.4,11.2,ALUMINUM,1,LED,138,112,MARCH ROAD,Kanata-Katimavik-Hazeldean
1077,2069936,,2017/05/24 00:00:00+00,5/24/2017,May,2017,16-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Kanata-Katimavik-Hazeldean
1078,2062960,,2017/05/23 00:00:00+00,5/23/2017,May,2017,16-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,MARCH ROAD,Stittsville
1079, ,,2017/03/19 00:00:00+00,3/19/2017,March,2017,19-Aug,GCL180G, ,SL,0.3,10.7,HAMPTON,1,LED,186,0,KANATA AVENUE,Kanata-Katimavik-Hazeldean
1080,2054919,,2017/06/28 00:00:00+00,6/28/2017,June,2017,16-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Stittsville
1081,2061059,,2017/06/28 00:00:00+00,6/28/2017,June,2017,16-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1082,2061078,,2017/05/23 00:00:00+00,5/23/2017,May,2017,16-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Kanata-Katimavik-Hazeldean
1083, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,19-Aug,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,VIVERA PLACE,Kanata-Katimavik-Hazeldean
1084,2057656,,2018/11/13 00:00:00+00,11/13/2018,November,2018,19-Jan,GCJ220H 3K T3, ,SL,1.8,9.1,HAMPTON,1,LED,68,61,AMBERLAKES DRIVE,Kanata-Katimavik-Hazeldean
1085,2056206,,2017/06/27 00:00:00+00,6/27/2017,June,2017,20-May,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1086,2061906,,2017/06/27 00:00:00+00,6/27/2017,June,2017,20-May,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1087,11416148,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,11-Aug,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,51,APPLECROSS CRESCENT,Kanata-Katimavik-Hazeldean
1088,11416026,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,20-May,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,STRATHCARRON CRESCENT,Stittsville 
1089,2055142,,2017/05/24 00:00:00+00,5/24/2017,May,2017,13-Jul,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Kanata-Katimavik-Hazeldean
1090, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,20-May,L40U, ,SL,1.4,9.1,MADISON,1,LED,80,0,VIVERA PLACE,Kanata-Katimavik-Hazeldean
1091, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,17-Jan,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,CLIO STREET,Stittsville
1092, ,,2017/03/19 00:00:00+00,3/19/2017,March,2017,13-Jul,GCL160G, ,SL,0.3,10.7,HAMPTON,1,LED,135,0,KANATA AVENUE,Kanata-Katimavik-Hazeldean
1093,2063205,,2017/05/23 00:00:00+00,5/23/2017,May,2017,11-Aug,GCM240H, ,SL,2.4,11.2,ALUMINUM,1,LED,138,124,MARCH ROAD,Stittsville
1094,2057657,,2018/11/13 00:00:00+00,11/13/2018,November,2018,20-May,GCJ220H 3K T3, ,SL,1.8,9.1,HAMPTON,1,LED,68,61,AMBERLAKES DRIVE,Stittsville
1095,11416058,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,17-Jan,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,APPLECROSS CRESCENT,Kanata-Katimavik-Hazeldean
1096,11428888,,2017/10/10 00:00:00+00,10/10/2017,October,2017,11-Aug,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,BURWASH LANDING,Kanata
1097, ,2010/10/01 00:00:00+00,2018/03/26 00:00:00+00,3/26/2018,March,2018,20-May,LGCJ-2, ,SL,3,0,WOOD,1,LED,68,0,JOHNWOODS STREET,Kanata
1098,15436265,2011/07/01 00:00:00+00,2017/06/21 00:00:00+00,6/21/2017,June,2017,20-May,GCL160G, ,SL,1.8,9.8,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1099,2055587,,2017/05/23 00:00:00+00,5/23/2017,May,2017,13-Jul,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,MARCH ROAD,Kanata-Katimavik-Hazeldean
1100,2066487,,2017/05/24 00:00:00+00,5/24/2017,May,2017,20-May,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,109,MARCH ROAD,Kanata-Katimavik-Hazeldean
1101,2069344,,2017/05/23 00:00:00+00,5/23/2017,May,2017,18-Feb,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Kanata
1102, ,,2017/03/19 00:00:00+00,3/19/2017,March,2017,20-May,GCL160G, ,SL,0.3,10.7,HAMPTON,1,LED,135,0,KANATA AVENUE,Kanata
1103,2061052,,2017/09/05 00:00:00+00,9/5/2017,September,2017,17-Jan,GCL160G, ,SL,3,9.8,DAVIT-ALUMINUM,1,LED,135,97,CAMPEAU DRIVE,Kanata-Katimavik-Hazeldean
1104, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,16-Nov,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,VIVERA PLACE,Kanata
1105,15436267,2011/07/01 00:00:00+00,2017/06/21 00:00:00+00,6/21/2017,June,2017,20-May,GCL160G, ,SL,1.8,9.8,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1106,2063208,,2017/05/24 00:00:00+00,5/24/2017,May,2017,16-Nov,GCM240H, ,SL,2.4,11.2,ALUMINUM,1,LED,138,124,MARCH ROAD,Kanata
1107,2057643,,2019/02/25 00:00:00+00,2/25/2019,February,2019,20-May,GCJ220H 3K T3, ,SL,1.8,9.1,HAMPTON,1,LED,68,61,WILDPINE COURT,Stittsville
1108,0,,2017/10/12 00:00:00+00,10/12/2017,October,2017,11-Dec,GCL160G, ,SL,2.4,9.8,ALUMINUM,1,LED,135,97,KANATA AVENUE,Kanata-Katimavik-Hazeldean
1109,2068687,,2017/06/27 00:00:00+00,6/27/2017,June,2017,17-Feb,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1110,2069943,,2017/06/27 00:00:00+00,6/27/2017,June,2017,17-Jan,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1111,2063215,,2017/05/24 00:00:00+00,5/24/2017,May,2017,16-Nov,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,MARCH ROAD,Kanata-Katimavik-Hazeldean
1112,11416141,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,16-Jan,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,APPLECROSS CRESCENT,Kanata-Katimavik-Hazeldean
1113,11416031,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,18-Feb,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,STRATHCARRON CRESCENT,Kanata-Katimavik-Hazeldean
1114,2074571,,2017/05/23 00:00:00+00,5/23/2017,May,2017,20-May,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,109,MARCH ROAD,Kanata-Katimavik-Hazeldean
1115, ,,2019/03/26 00:00:00+00,3/26/2019,March,2019,13-Jul,GCM240H, ,SL,1.8,0,WOOD,1,LED,138,0,HAZELDEAN ROAD,Kanata-Katimavik-Hazeldean
1116, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,13-Jul,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,VIVERA PLACE,Kanata
1117, ,,2017/03/19 00:00:00+00,3/19/2017,March,2017,16-Oct,GCL180G, ,SL,0.3,10.7,HAMPTON,1,LED,186,0,KANATA AVENUE,Kanata
1118,2055258,,2017/05/23 00:00:00+00,5/23/2017,May,2017,16-Nov,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,109,MARCH ROAD,Stittsville 
1119,15446873,2015/11/26 00:00:00+00,2017/09/05 00:00:00+00,9/5/2017,September,2017,20-May,LGCJ-2, ,SL,1.8,9.1,HAMPTON,1,LED,68,61,ROGER NEILSON WAY,Stittsville
1120,2055594,,2017/05/23 00:00:00+00,5/23/2017,May,2017,20-May,GCM240H, ,SL,2.4,11.2,ALUMINUM,1,LED,138,124,MARCH ROAD,Kanata
1121,2067660,,2017/10/12 00:00:00+00,10/12/2017,October,2017,20-May,LGCL-2, ,SL,2.4,9.8,ALUMINUM,1,LED,64,61,KANATA AVENUE,Kanata-Katimavik-Hazeldean
1122,2068659,,2017/05/24 00:00:00+00,5/24/2017,May,2017,16-Nov,GCM240H, ,SL,2.4,11.2,ALUMINUM,1,LED,138,124,MARCH ROAD,Kanata
1123, ,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,17-Jan,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,51,APPLECROSS CRESCENT,Kanata-Katimavik-Hazeldean
1124,2063213,,2017/05/23 00:00:00+00,5/23/2017,May,2017,20-May,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,85,MARCH ROAD,Stittsville 
1125,2063215,,2017/05/24 00:00:00+00,5/24/2017,May,2017,17-Feb,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,97,MARCH ROAD,Stittsville
1126,2054917,,2017/06/28 00:00:00+00,6/28/2017,June,2017,20-May,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1127,2061056,,2017/06/28 00:00:00+00,6/28/2017,June,2017,11-Dec,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1128, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,17-Feb,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,INDICA STREET,Kanata-Katimavik-Hazeldean
1129, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,17-Feb,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,VIVERA PLACE,Stittsville
1130, ,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,6/12/2019,June,2019,20-May,L40U, ,SL,1.4,9.1,MADISON,1,LED,55,0,CLIO STREET,Stittsville 
1131,0,,2017/06/28 00:00:00+00,6/28/2017,June,2017,18-Feb,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata
1132,0,,2017/06/28 00:00:00+00,6/28/2017,June,2017,17-Jan,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1133,2061722,,2018/11/13 00:00:00+00,11/13/2018,November,2018,17-Mar,GCJ220H 3K T3, ,SL,1.8,9.1,HAMPTON,1,LED,68,61,AMBERLAKES DRIVE,Kanata
1134,11416074,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,16-Nov,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,40,APPLECROSS CRESCENT,Kanata
1135,2064095,,2017/10/12 00:00:00+00,10/12/2017,October,2017,16-Jan,LGCL-2, ,SL,2.4,9.8,ALUMINUM,1,LED,64,61,KANATA AVENUE,Kanata-Katimavik-Hazeldean
1136,2067355,,2018/11/13 00:00:00+00,11/13/2018,November,2018,20-Sep,GCJ220H 3K T3, ,SL,1.8,9.1,HAMPTON,1,LED,68,61,AMBERLAKES DRIVE,Kanata-Katimavik-Hazeldean
1137,2069523,,2017/06/27 00:00:00+00,6/27/2017,June,2017,16-Nov,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1138,2069925,,2017/06/27 00:00:00+00,6/27/2017,June,2017,16-Nov,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1139,11416139,2008/09/01 00:00:00+00,2017/10/10 00:00:00+00,10/10/2017,October,2017,16-Nov,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,51,APPLECROSS CRESCENT,Kanata
1140,2068008,,2017/09/01 00:00:00+00,9/1/2017,September,2017,20-Sep,GCM240H, ,SL,0.3,10.7,MADISON,1,LED,138,124,ROLAND MICHENER DRIVE,Kanata-Katimavik-Hazeldean
1141,2063500,2006/09/01 00:00:00+00,2017/09/01 00:00:00+00,9/1/2017,September,2017,20-Sep,GCM240H, ,SL,0.3,6.1,MADISON,1,LED,138,99,EARL GREY DRIVE,Kanata
1142,2067656,2006/09/01 00:00:00+00,2017/08/31 00:00:00+00,8/31/2017,August,2017,20-Sep,GCM240H, ,SL,0.3,6.1,MADISON,1,LED,138,124,EARL GREY DRIVE,Stittsville
1143,2059947,,2017/06/29 00:00:00+00,6/29/2017,June,2017,17-Mar,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,122,TERRY FOX DRIVE,Stittsville
1144,2064069,,2017/10/16 00:00:00+00,10/16/2017,October,2017,14-Sep,GCL180G, ,SL,2.4,9.8,ALUMINUM,1,LED,186,167,KANATA AVENUE,Stittsville
1145, ,2017/12/21 00:00:00+00,2017/12/21 00:00:00+00,12/21/2017,December,2017,16-Nov,COACHSTYLE, ,SL,1.4,9.1,HAMPTON,1,HPS,50,0,PROUD WALK,Kanata-Katimavik-Hazeldean
1146,2060062,,2017/06/28 00:00:00+00,6/28/2017,June,2017,16-Jan,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,122,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1147,2068385,,2017/06/28 00:00:00+00,6/28/2017,June,2017,20-Sep,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,122,TERRY FOX DRIVE,Kanata-Katimavik-Hazeldean
1148,0,2020/11/10 00:00:00+00,2020/11/10 00:00:00+00,11/10/2020,November,2020,16-Nov,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,HARMATTAN AVENUEGOULBOURN,Kanata-Katimavik-Hazeldean
1149,2072725,,2017/09/06 00:00:00+00,9/6/2017,September,2017,16-Nov,GCL160G, ,SL,2.4,11.2,ALUMINUM,1,LED,135,122,FRANK NIGHBOR PLACE,Kanata
1150, ,2017/12/21 00:00:00+00,2017/12/21 00:00:00+00,12/21/2017,December,2017,17-Mar,COACHSTYLE, ,SL,1.4,9.1,HAMPTON,1,HPS,50,0,PORTER STREET,Kanata-Katimavik-Hazeldean
